Date,Tweet,City,Country,random #
Fri Mar 30 19:17:25 +0000 2018,The flu absolutely sucks but I’m down 8lbs so this may be my new spring diet plan,none,none,0.748159226
Thu Apr 05 18:26:11 +0000 2018,"This flu is no joke. I finally feel like I can eat after 5 days. One thing is for certain it helps keep life in perspective. Thought I was dying. Yes, I actually act  like a damn baby when I'm sick and don't like people. God is good tho..... #comingbackshortly",none,none,0.953689663
Wed Mar 28 18:37:24 +0000 2018," Sing me a song, Alex!  Sing the flu away!",none,none,0.488547695
Sun Apr 01 20:18:19 +0000 2018,"  . ""As leaders regularly blame others, avoiding responsibility becomes ingrained in the culture, research…",Halifax,none,0.864878558
Tue Apr 03 18:25:50 +0000 2018,  DCHHS reports third pediatric death of the flu-season 80th  case of season ,none,none,0.973659884
Fri Apr 27 19:32:55 +0000 2018,  A leading health professional has released a video statement (WATCH) in which he reveals that flu shots have been laced wit…,none,none,0.014956967
Tue May 01 18:19:26 +0000 2018,"  Local news, here in San Diego interviews these people. Largely women and children ( most have the flu ) . Only a handful will…",none,none,0.389564791
Thu Apr 26 18:12:59 +0000 2018,when my blood sugar gets super low i literally feel like i have the flu hahahahaha y do i let dis happen,none,none,0.289007349
Tue Mar 27 18:36:53 +0000 2018,"I have pink eye, like a small child. And the flu. #parenting #adulting ",none,none,0.475134049
Fri Apr 27 19:30:17 +0000 2018,"#LOSTCAT! Rex went missing two weeks ago near Springmead in #Chard.  He was recovering from cat flu, so may have sought shelter somewhere.  If found or seen, please contact the owner on 01460 68144 Please share as his owners are desperately missing him, thank you. ",none,none,0.431431976
Wed Apr 18 18:03:53 +0000 2018,My friends dads cold/flu remedy from the 1970s: 1-Six pack beer 1-Bottle cough syrup  1-Bag Marijuana  Ingest all as quickly as possible in whatever way you deem fit. If it fails repeat.,none,none,0.429271602
Tue May 01 18:14:47 +0000 2018,"  It is the day we wait for eagerly, nervously, &amp; always gratefully. A real book in hand! #MOREDEADLYTHANWAR (out 5/15) Mo…",none,none,0.514602299
Tue Mar 27 18:05:15 +0000 2018,O fole  ,none,none,0.701755526
Mon Apr 16 18:59:41 +0000 2018,Tip Of The Day Try this the next time you have the flu.  Joyce Brown CNC  #347-770-3438 ,none,none,0.312497827
Tue Apr 17 16:42:20 +0000 2018, np! i really think that mixed with powerade zero (specifically that brand) cut the keto flu for me fast.,none,none,0.557050307
Thu Apr 05 18:33:02 +0000 2018,  My thoughts are with the families that have been affected. The loss of a child is a shock for the entire community. I hope t…,none,none,0.512189111
Tue Apr 17 17:00:29 +0000 2018,Very nasty flu bug going around London recently. I was down with it for nearly four weeks.   Terrible for productivity. Health is so important.,none,none,0.550383258
Tue Apr 17 16:56:20 +0000 2018,  #GirlTalkZA lemon and ginger are a powerful flu tonic and also promote weight-loss..give it a try this winter ,none,none,0.678249955
Sat Mar 31 21:47:53 +0000 2018,"  I love how the paint reacts to this paper ( Strathmore Visual Art Journals, Mixed Media... has got to be my…",none,none,0.649286958
Tue Mar 27 18:49:18 +0000 2018,"""Rather catch the flu and not feelings"" ",none,none,0.236884822
Tue Apr 17 16:41:53 +0000 2018, How about eating healthier to avoid getting flu in the first place?!?,none,none,0.250154249
Tue Apr 03 18:27:00 +0000 2018,  Motley Flu #MakeABandSickly #LateToTheParty,none,none,0.261433329
Tue Apr 17 16:31:54 +0000 2018,  Research Matters: Study suggests way to improve flu vaccines ,none,none,0.586795215
Wed Mar 28 18:22:06 +0000 2018,  Fighting the flu friends but will be posting numerous Q memes with important facts to share. Also working on promoting key can…,none,none,0.039673585
Tue Apr 03 18:53:09 +0000 2018,#MakeABandSickly Cold and Flu Play,none,none,0.099069582
Thu Apr 26 18:20:34 +0000 2018,  I woke up to what feels like the flu... then stepped on my laptop charger and broke it.. then go to walk in my room to st…,none,none,0.140673324
Tue Apr 03 18:42:35 +0000 2018,Of course I have the fucking flu. First time ever. Plz let me die now. ,none,none,0.156884725
Fri Apr 27 19:48:32 +0000 2018,  This stomach flu has given me the type of body I wouldn’t be embarrassed to see people I hate from high school with,none,none,0.953401894
Thu Apr 05 18:06:45 +0000 2018,So sad. They finally found him. He publicly stated that he believed the flu vaccine was causing the flu epidemic. ,none,none,0.622794834
Wed Mar 28 18:35:00 +0000 2018,"   It's actually about kids dying of the flu. They're wisked away to NL because they die kids, therefore staying kids forever.",none,none,0.825289345
Tue Apr 03 18:43:41 +0000 2018,"  there’s lito no bigger pussys than boys when they reckon they’ve got ‘man flu’, actin like they’ve caught ebola with a do…",none,none,0.285099185
Tue Apr 17 16:41:04 +0000 2018,A friend who works in the banking industry told me they are building their own crypto trading software.   And the others are buying exchanges.   Don’t listen to what they say. Observe their actions.  #bitcoin $bch $eth $neo #cryptos #cryptocurency ,none,none,0.42920685
Wed Apr 25 20:20:45 +0000 2018,  CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL ,none,none,0.284861831
Fri Apr 27 19:49:39 +0000 2018,"  Nigga put the flu flops on Hulk, Hulk called in sick for the remainder of the movie. ",none,none,0.417417706
Mon Apr 30 18:35:00 +0000 2018,  Queen Elizabeth Hospital restricts visitors to prevent spread of flu  #pei ,none,none,0.393801457
Thu Apr 19 18:24:04 +0000 2018,"  #Antibiotics are the right tool for bacterial #infections, but not when it comes to viruses like the ones that cause colds or f…",none,none,0.124699955
Tue Mar 27 18:55:57 +0000 2018,Doctor Blows Whistle on Flu Shot: 'It’s Designed to Spread Cancer'-  Via -  #NeonNettle,none,none,0.03192483
Tue Apr 17 17:08:12 +0000 2018,  What Is an Otolaryngologist?  from ,none,none,0.900825289
Wed Apr 18 18:31:31 +0000 2018,  Massive mining of Tweets can predict flu outbreaks two weeks in advance  podcast based on story by  http…,none,none,0.048386548
Tue Apr 24 18:00:37 +0000 2018,I am taking medlemon now ,none,none,0.937944574
Mon Apr 30 18:24:11 +0000 2018,When you catch the flu but then you remember it’s cut season ,none,none,0.847243475
Tue Apr 17 17:14:20 +0000 2018,"  Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none,0.843033336
Thu Apr 05 19:00:38 +0000 2018,  #Flu viruses are among the fastest known mutating viruses. Learn how CDC uses next-generation gene sequencing tools to analyze…,none,none,0.627341198
Wed Apr 18 18:53:21 +0000 2018,    She had the flu for the longest ,none,none,0.935044359
Sat Mar 31 21:45:17 +0000 2018,"  If anyone has a good flu I can have before spring break lmk I’m trying to lose a lil weight. Looking for a stomach flu, not…",none,none,0.83660311
Tue May 01 17:32:24 +0000 2018,"  Fascinating programme focussed on  new work, one of the highlights of the  programme ",none,none,0.795284817
Thu Apr 26 18:29:25 +0000 2018,"  When you're broke and don't wanna bother people, you end up having to make excuses like ""I'm on flu medication"" when the…",none,none,0.235377145
Tue May 01 17:57:20 +0000 2018,"  Under socialised healthcare, parents need to wrest back control over decisions made about their child. ‘Compulsory’ vaccinat…",none,none,0.626737357
Fri Mar 30 19:09:19 +0000 2018,"  Dr: I’m sorry sir, it seems you have the extremely virulent Spanish Flu.  Me: Is it treatable with meds?  Dr: Yes, we just ha…",none,none,0.204962415
Mon Apr 02 19:31:52 +0000 2018,  New study in  examines the impact of #flu virus infection beyond the respiratory tract. ,none,none,0.304768579
Wed Mar 28 18:28:19 +0000 2018,"The #Staywellthiswinter flu campaign is hugeley important and the #Salford Age Well Communications Group have been shortlisted for their work, including this video -     ",none,none,0.753176619
Wed Apr 18 18:58:19 +0000 2018,"   Even with the flu vaccine, Aussies with CF are still in danger- the flu means weeks in hospital with IV antibioti…",none,none,0.873045026
Tue Apr 03 18:30:13 +0000 2018,Better Way Flushable Cat Litter -     #cats #catsoftwitter #cute,none,none,0.951291071
Tue Apr 17 16:40:13 +0000 2018,"  Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none,0.548893395
Mon Apr 16 19:02:14 +0000 2018,   #BigDawg told you stay down bro  #iMAXXX #MOBBOYZ ,none,none,0.382147333
Wed Apr 18 18:40:27 +0000 2018,5 days of having a fever on and off. Only today it’s just lingering finally. This flu has been hell holy shit.,none,none,0.860818611
Thu Apr 26 18:39:53 +0000 2018,  My husband has a bad case of the man flu.   Or as I like to call it deathbed congestion.,none,none,0.861527611
Wed Mar 28 18:35:52 +0000 2018,     I’m sitting here binge watching with the flu. Probably not the best idea considering how painful it is when I laugh but you guys are so freaking hilarious.,none,none,0.222313319
Thu Apr 19 18:02:30 +0000 2018,"  #Antibiotics are the right tool for bacterial #infections, but not when it comes to viruses like the ones that cause colds or f…",none,none,0.926644226
Thu Apr 05 18:57:49 +0000 2018,"  Just like the shooting at Youtube. The message is clear - ""Anybody that opens their mouth will pay the price."" #MAGA #QAnon #TQ…",none,none,0.784892779
Fri Apr 27 19:48:27 +0000 2018,A leading doctor has released a video statement in which he reveals that the flu shot has been intentionally laced with “cancer-causing ingredients.” . #vaccines #mutation #vaccineinjury #doctor #truth #flushot #video #cancercausing #ingredients #vaccineskill #flu #strain #h3n2 ,none,none,0.859807077
Fri Apr 27 19:01:31 +0000 2018,"Published on  : Natural remedies for fighting cold and flu this winter and homemade turnip soup recipe  #winter #diet #cold #flu     When you consume fruits and vegetables uncooked and in their raw form, you are consuming trem… ",none,none,0.817142597
Mon Apr 16 18:52:03 +0000 2018,"  Indeed! I would also argue that most of us are ""contagious"" and able to shed/transmit microbes beyond the usual recommenda…",none,none,0.091840496
Mon Apr 02 19:39:26 +0000 2018,  A true gent fighting through the flu to carry on! Thanks  for coming to our rescue! In #WorcestershireHo…,none,none,0.91781212
Tue Apr 17 16:15:00 +0000 2018,.  (JD ’90) to discuss flu pandemic as part of ‘Dining Dilemmas’ tonight   ,none,none,0.231973267
Wed Apr 18 19:05:30 +0000 2018,Flu is definitely of the devil ,none,none,0.639123522
Tue May 01 17:40:38 +0000 2018,"  As the COTU chair &amp; othr ""snr govt officials"" toast, hug &amp; laugh purporting to celebrate LABOUR DAY instead of retiring…",none,none,0.973383999
Thu Apr 05 18:44:07 +0000 2018,"  CDC doctor, Timothy Cunningham, spoke the truth about  the flu vaccine by saying it was responsible for the historic flu o…",none,none,0.309581497
Tue Mar 27 18:44:58 +0000 2018,CDC warns of second wave of flu virus  ,none,none,0.183291234
Mon Apr 16 19:01:14 +0000 2018,I’m about to smoke while my ass knows I have the flu ,none,none,0.733782574
Mon Apr 02 19:38:57 +0000 2018,"BREAKING! JON RAPPOPO, WHY EVERYONE HAS THE FLU!! – ALEX JONES INFOWARS  ",none,none,0.55714718
Fri Apr 27 19:52:35 +0000 2018,This stomach flu is no joke. ,none,none,0.056765739
Thu Apr 26 18:00:37 +0000 2018,  Thank you  for encouraging me to do the nearly impossible: put this loss into words. May we continue to shed…,none,none,0.620631257
Thu Apr 05 18:21:44 +0000 2018,Been told people This is why me and my kids don’t get flu shots. Don’t trust it. ,none,none,0.228282264
Sun Apr 01 20:18:07 +0000 2018,lol just ran by bath and turns out it was all freezing cold water and i have the flu   my life’s wonderful,none,none,0.945738187
Tue Mar 27 18:52:30 +0000 2018,"  Second wave of flu may be on the way, CDC warns ",none,none,0.756215936
Wed Mar 28 18:16:05 +0000 2018,"  Choose AAFP for your laboratory proficiency testing. If your practice offers tests such as strep, flu, or CBC, proficiency testing (PT) is essential for quality assurance. Rely on AAFP-PT to maintain lab excellence. Order Now. … ",none,none,0.796737829
Wed Mar 28 18:52:51 +0000 2018,"it’s time for your routine “I love Flu, will support him in all his endeavors because he’s wonderful and he has the potential to go far, a sweet soul whom I love” post",none,none,0.331349589
Thu Apr 05 18:19:26 +0000 2018,     He said the flu vaccine was causing ppl to die.,none,none,0.611729356
Tue Apr 24 17:43:01 +0000 2018,keynote speech from  at #flufighterawards . Lots of graphs as all good public health events must have (and a few dodgy flu videos)! ,none,none,0.06753128
Tue Apr 03 18:44:59 +0000 2018,  Flu + pneumococcal vaccines in elderly: compound benefits? http://t.co/dtumPNc81X,none,none,0.003681218
Thu Apr 19 18:37:26 +0000 2018,Why do doctors prescribe them then? For flu that is. ,none,none,0.718050066
Wed Apr 25 20:33:06 +0000 2018,White Sox's Abreu leaves game because of flu-like symptoms ,none,none,0.073428056
Thu Apr 05 18:44:28 +0000 2018,  This man said the flu shot was what was making people sick and then he went missing ... smh ,none,none,0.77912486
Thu Apr 26 17:51:57 +0000 2018,  When I have flu but  malume just doesnt allow negativity in my system . ,none,none,0.475172017
Thu Apr 05 18:32:46 +0000 2018,  Wahhhhhh I’m at the doctor and they just told me I have the flu. How why  it’s been a rough month and a half. But not to w…,none,none,0.193597254
Mon Apr 23 18:11:43 +0000 2018,A fellas.. What's y'all go to/every other day shoe? I been wearing my Flu games alot lately..,none,US,0.12644779
Wed Apr 18 19:00:33 +0000 2018,"  It's been an hour since my #flu vaccine injection. So how am I? -no pain, arm not stiff, no heat at site Do I have the flu now? -no. Because there is nothing infectious in the vaccine. No active virus, just its immune-educational bits. ",none,none,0.239042999
Mon Apr 16 18:52:18 +0000 2018,Kate is definitely going have a nasty flu #Corrie ,none,none,0.244698867
Sat Mar 31 21:51:15 +0000 2018,A fine doctor. Insanity.    Dr. Speaks Out After Flu Shot Makes Him Sick ,none,US,0.217268867
Mon Apr 30 18:50:22 +0000 2018,Nurses Hat Confetti...  via  #naturecuts #confetti #new #shopsmall #shopping #nurse #nursing #school #education #graduation #health #flu #hospital #joy #favors #perfect #love,none,none,0.513178695
Mon Apr 23 18:24:55 +0000 2018,But where's the food ,none,none,0.346449667
Tue Apr 17 16:48:13 +0000 2018,"  Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none,0.259914126
Tue Apr 24 17:39:32 +0000 2018,bro fuck the stomach flu,none,none,0.10849792
Thu Apr 05 18:59:59 +0000 2018,Flu...why must u come now of all times,none,none,0.189404646
Wed Apr 25 20:52:23 +0000 2018, Very few experts recommend the flu shot in April. Not that there’s anything wrong with it. It’s just not that helpful statistically...   what do you think? Better than nothing or wait until fall?,none,US,0.28108416
Fri Apr 27 19:02:50 +0000 2018, Our Forum is the best place to get answers about your child with a chronic illness still get a flu shot | #mhealth #myknktd ,none,none,0.458987046
Tue Apr 17 16:19:43 +0000 2018,"i am 22 yrs old, i am not going to the doctors to get a flipping doctors note for the flu and if i have to, then professors can pay for my doctors visit",none,none,0.172785392
Tue Apr 03 19:09:40 +0000 2018,"  In recent weeks, influenza B viruses have been more frequently reported than influenza A viruses. However, illness associated w…",none,none,0.479999277
Tue Apr 17 16:25:14 +0000 2018,"My hobbies include mud walking in christians, standing on Big Banc Uchis in bullshit ass Balenciagas, and Flu Flamming",none,none,0.58717895
Thu Apr 05 18:18:35 +0000 2018,  wait what?!!!!.... there's a yearly flu VACCINE!!!    my WHOLe life is a Lie!! my mum &amp; I are gonna have words tonig…,none,none,0.840031355
Tue Mar 27 18:37:55 +0000 2018,I can’t wait until I get over this flu so I could get back to business,none,none,0.356136019
Wed Apr 25 21:07:05 +0000 2018,  CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL ,none,none,0.35135756
Wed May 02 18:15:26 +0000 2018,Flu flammin off PayPal,none,none,0.368093584
Wed Apr 25 20:31:37 +0000 2018,  CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL ,none,none,0.069664241
Thu Apr 19 18:48:02 +0000 2018,  I do drug holidays on scattered days depending on my activity-I get a lot of low grade fevers &amp; feel flu ish when it happens so on those days I will mainly sleep w/out taking anything except advil-,none,none,0.978507093
Mon Apr 16 19:09:31 +0000 2018,  Study: The #flu #vaccine is less effective in the elderly. Another reason why it's even more important for others to be #…,none,none,0.578458624
Sun Apr 01 20:54:05 +0000 2018,The flu is horrible ,none,none,0.786363297
Mon Apr 16 19:09:55 +0000 2018,Bad karma finally caught up to me in the form of a flu ,North Thoresby,none,0.15618624
Thu Apr 05 18:09:44 +0000 2018,craving for love this deep ,none,none,0.559909249
Tue Apr 24 18:05:47 +0000 2018,  Men like acting tough till they get a little flu they act like they are on life support ,none,none,0.358201489
Mon Apr 23 18:35:27 +0000 2018,  Don’t forget that your local community pharmacy has supplies that can be used to treat a range of common winter ailments su…,none,none,0.638492423
Sun Apr 01 20:20:54 +0000 2018, Apollinaire - killed by Spanish Flu... Abd wasn’t he arrested for pinching the Mona Lisa?,none,none,0.398822887
Mon Apr 23 18:43:54 +0000 2018,"Doc: u have flu ur going to die soon Me, an intellectual: i have the sneazy diseasy",none,none,0.074078714
Mon Apr 23 18:20:26 +0000 2018,  I tell my man I have flu. He says I'll uber eat food for you coz I know you are useless at cooking and you will starve…,none,none,0.349282918
Thu Apr 05 18:39:51 +0000 2018,"    ft  ""Rather catch the Flu not the Feeelings""",none,none,0.844654925
Fri Mar 30 18:57:58 +0000 2018,"  Lexington area restaurants show their solidarity with teachers after Ky Leg pension vote and Friday's ""sewage flu."" ",Hull,none,0.174224968
Tue Apr 03 19:12:01 +0000 2018,By luck -- and careful use of X-ray crystallography --  Institute scientists find clue to a powerful new class of flu drugs  ,none,none,0.533270348
Mon Apr 02 19:23:18 +0000 2018,"  6 Ways to Use #Peppermint Oil During #Allergy, #Cold and #Flu Season  ",none,none,0.076924341
Tue Apr 17 16:40:01 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,0.160381291
Tue Apr 17 17:13:17 +0000 2018,"  Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none,0.078739003
Wed Mar 28 18:40:54 +0000 2018," Ha! I haven't tried. I binged watched over the time I had the flu, so by the 3rd hour it was easier.",none,none,0.3905383
Tue Apr 17 16:46:24 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,0.70688656
Tue Apr 17 16:51:57 +0000 2018,"  In 1918, a new influenza virus emerged causing a pandemic that killed at least 50 million people worldwide. CDC marks 100 years…",none,none,0.153066856
Tue Mar 27 18:41:51 +0000 2018,List of things I'd rather do than face Craig Kimbrel:  Attend jury duty Go to the DMV Have a colonoscopy Catch the flu Talk about politics Listen to Nickelback Debate MJ/LeBron Read Seth Wickersham articles Be active on Facebook Tattoo my own eyelids Eat gas station sushi,none,none,0.508956724
Tue Mar 27 18:40:36 +0000 2018,  #STUDY: Greatly Increased Risk of Non-Flu Respiratory Infections Linked to #Flu #Vaccine   ,none,none,0.841117294
Wed Apr 18 18:49:31 +0000 2018, He's fine thank God! Was worried coz I used to have the worst flu and tonsillitis when I was younger. Had to get a tonsillectomy at some point. God forbid!,none,none,0.015949632
Thu Apr 05 18:43:49 +0000 2018,  This man said the flu shot was what was making people sick and then he went missing ... smh ,none,none,0.427835971
Tue Apr 03 18:50:01 +0000 2018,"Do you still want to receive the 2017 flu vaccine? Volunteers, 60-79 years old, are needed for #Research. Learn more at  ",none,none,0.856212568
Tue Apr 24 17:28:21 +0000 2018,Pretty sure i have the flu but I only have 2 weeks left of school ,none,none,0.343869107
Mon Apr 23 18:26:00 +0000 2018,5 dental health tips for cold and flu season ,none,none,0.337967332
Tue Apr 03 18:30:03 +0000 2018," Finding that I use half the salt called for in recipes and don't notice the difference. Salt is for flu soup, when you've barfed up everything and need to replenish.",none,none,0.96364127
Wed Mar 28 18:04:22 +0000 2018,  America Braces For Epidemic of Projectile Vomiting and Explosive Diarrhea #CDC #flu  via ,none,none,0.431123185
Fri Apr 27 19:53:55 +0000 2018, K.O.C(King(s) Of Comedy)............Beareii Sober reigns supreme.......you got lafin my swine flu out..... HAPPY FREEDOM DAY ,none,none,0.069967775
Mon Apr 02 19:05:11 +0000 2018,"As Season Ends, Cases of Lesser Flu Strain Grow         ",none,none,0.203471485
Thu Apr 05 18:52:33 +0000 2018,   Didnt he make the comment that the flu vaccine may have been responsible for the deadly flu virus that was going…,none,none,0.882552723
Tue May 01 17:39:01 +0000 2018,". revives interest in a universal flu #vaccine, invests $12mn seed money   #fluvaccine #medication ",none,none,0.801219077
Mon Apr 02 19:16:32 +0000 2018,Woke up really sick today... but I aint letting no flu break my stride ,none,none,0.318136626
Wed Mar 28 18:23:47 +0000 2018, I’m so serious when I had the flu he was still trying til I told him he could get the flu like that &amp; he left me alone ,none,none,0.618607142
Thu Apr 26 18:10:03 +0000 2018,"Hope you get an appointment soon Lucy, good luck. ",none,none,0.115307181
Mon Apr 23 18:51:39 +0000 2018,Flu Vaccine  Market Overview In Technology 2018 to 2025 -  ,none,none,0.656573779
Sat Mar 31 22:07:38 +0000 2018,  See how far the Rabbit hole goes .... #DrainTheSwamp #MAGA ,none,none,0.326362876
Thu Apr 05 19:07:19 +0000 2018,Timothy Cunningham was not a whistle blower about the flu vaccine.   Stop spreading that conspiracy theory.,none,none,0.83002847
Thu Apr 05 18:20:04 +0000 2018,"  Just like the shooting at Youtube. The message is clear - ""Anybody that opens their mouth will pay the price."" #MAGA #QAnon #TQ…",none,none,0.038724449
Thu Apr 05 18:49:50 +0000 2018,  I don't think it's a mere coincidence that Timothy Cunningham spoke up about flu shots being dangerous in the midst of…,none,none,0.685183251
Mon Apr 30 18:26:58 +0000 2018,   Flu look at your dms bro,none,none,0.735186598
Thu Apr 19 18:49:54 +0000 2018,Get well soon. Will be praying for you Fran.  ,Menominee,none,0.128104477
Tue Apr 17 17:07:20 +0000 2018,I havent ate a meal since Sat. Morning bc dumb stomach flu. im finally hungry but scared to eat bc i dnt know what to expect ,none,none,0.776649529
Mon Apr 02 13:25:23 +0000 2018, I hope the bruddy rain goes soon. I have flu and the damp not helping.  Good to catch up with you guys #IndiesUnite,none,none,0.896108532
Thu Apr 05 18:24:08 +0000 2018,Someone has been under the weather so I apologize we haven’t been around to have some fun!    #milf #milfonashelf #flu #sick #medicines #ThursdayThoughts #Thursday #nakednurse #nurse ,none,none,0.263672969
Mon Apr 16 18:59:48 +0000 2018,   #BigDawg told you stay down bro  #iMAXXX #MOBBOYZ ,none,none,0.334956338
Sun Apr 01 20:23:57 +0000 2018,Me: I think I'm coming down with a flu Nolwazi: R300 and I will consult for you Me: Sorry didn't you use my body for some research paper while you were completing your medicine degree ,none,none,0.280389904
Thu Apr 05 19:08:37 +0000 2018,  HE KNEW SOME SHIT AND THEY KILLED THIS MAN. Ain’t he the one who said the flu shot caused the epidemic and they did it inten…,none,none,0.998835894
Tue Apr 03 18:40:36 +0000 2018,  The reason evangelicals don’t believe in evolution is that it hasn’t happened to them yet.  # via…,none,none,0.248313177
Tue Mar 27 18:49:10 +0000 2018,I feel like I have the flu so that’s coooooool,none,none,0.999566031
Sun Apr 01 20:38:24 +0000 2018,"  "" Me and Rico"" , it has started! Henjel's Flu is catching Up ",none,none,0.596923138
Sat Mar 31 21:51:17 +0000 2018,"Oh my gosh, noooooo. Add the FLU to my disastrous life. I had the shot!",none,none,0.860000189
Tue May 01 18:20:04 +0000 2018,  Even 'bad match' #flu shots are still effective.   Even when the flu shot is just 20% effective it can still reduce doc…,none,none,0.075934613
Tue Apr 17 16:20:10 +0000 2018,oh my GOD i just left the doctor and I’ve had the flu lololol life is good ladies,none,none,0.396831215
Mon Apr 02 19:25:00 +0000 2018,"Dealing with a cold or battling the flu? Get congestion relief with Venta's soothing eucalyptus aromatherapy essential oil, formulated  exclusively for your Airwasher:  ",none,none,0.035065964
Tue Apr 17 16:34:38 +0000 2018,"UnitedHealth earnings ease investor worries over flu season, stock up ",none,none,0.684284428
Sun Apr 01 20:24:53 +0000 2018,  if I didn't have the flu it'd be over for yodel boy,Orlando,none,0.514164127
Tue Apr 17 16:41:35 +0000 2018,"UnitedHealth earnings ease investor worries over flu season, stock up ",none,none,0.550204778
Sun Apr 01 20:50:48 +0000 2018,  Sol705! Sol705 a free point &amp;amp; click graphic adventure with lots of retro mystery and a plot set to stunt!  #gamede…,none,none,0.448556261
Tue Mar 27 18:58:58 +0000 2018,Yeah breaking news he has flu and will stays on a toilet seat for some day.  ,none,none,0.244524626
Tue Mar 27 18:51:18 +0000 2018,I feel high af I have the keto flu ,none,none,0.232907778
Tue May 01 17:43:13 +0000 2018," Lousy spin and title.  says the President was being friendly and was really interested in a universal flu vaccine. How is this not titled ""President Shows Interest in Gate's Proposal for Universal Flu Vaccine""? We have enough real controversy without manufacturing more.",none,none,0.778580617
Tue Apr 17 16:51:46 +0000 2018,Stomach flu sucks,none,none,0.025176614
Tue Mar 27 18:35:02 +0000 2018,. warns second wave of flu virus has begun  ,none,none,0.539523491
Sat Mar 31 21:53:55 +0000 2018,Red cross nurses make masks to fend of Spanish flu in 1918 – Daily Mail ,none,none,0.650098056
Tue Apr 03 18:33:06 +0000 2018,  Status updates for tonight's game at Oklahoma City: Kevin Durant (right rib soreness) &amp; Klay Thompson (fractured right thum…,none,none,0.320484233
Thu Apr 19 18:07:40 +0000 2018,"If you’re going to be laid up in bed sick with the flu or whatever this is, there are far worse times for it to happen than Charles Laughton week on ",none,none,0.559200927
Tue Apr 17 16:36:27 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,0.104664982
Thu Apr 19 18:55:11 +0000 2018,  Just got it. Modern medicine is a marvel! ,none,none,0.453148056
Wed Apr 18 18:14:29 +0000 2018,"You think you’re just having Coachella withdrawals, and then you get the stomach flu ",none,none,0.198690943
Wed May 02 19:04:11 +0000 2018,And well done to the pharmacists too    ,none,none,0.962578882
Thu Apr 05 18:20:48 +0000 2018,  Bear flu is no joke  #TBT #ThrowbackThursday #WeBareBears ,none,none,0.600804435
Tue Apr 24 18:03:00 +0000 2018,"  These are troubling times for Whitechapel, as the district is increasingly overwhelmed by victims of the Spanish Flu epidem…",none,none,0.29306415
Tue Mar 27 18:28:31 +0000 2018,New post: Boomerang Flu: Warning to Parents that New Wave could be Worse Than Before ,none,none,0.277900909
Wed Apr 25 20:27:21 +0000 2018,          Re Pandemic (which #SoftKillBill has predicted...tell us what ya know Billy Boy)not hard to consider tptb are testing a new blend that's inclusive of sulphur which has been appearing off the chart since Oct/Novbeen gettin sick 1/mos now w/SAME flu like symps,none,none,0.378003926
Mon Apr 30 18:34:37 +0000 2018,"Horses Get the Flu, Too - Newsroom - University of Rochester Medical Center ",none,none,0.091714563
Fri Apr 27 19:50:35 +0000 2018,  Had a flu jab today and now my arm feels like a cooked noodle ,none,none,0.917378552
Mon Apr 23 18:07:36 +0000 2018, hi was eating my grapes and found this flu thing in them ! What do it do about this ? ,Punjab,none,0.725300752
Tue Apr 03 19:02:36 +0000 2018,"  Me: Damn, just got flu again  People: ",none,none,0.289735852
Tue Apr 03 18:38:51 +0000 2018, No I was at work but was told because I was out with the flu I didn’t need to come back lol.,Clearwater,US,0.808474011
Tue Apr 24 18:01:54 +0000 2018, Man flu is the worst,none,none,0.112468525
Tue Apr 17 17:02:54 +0000 2018,#NowPlaying Luv aka Flu Season - $tuntin. Listen live via ,none,none,0.253362027
Fri Apr 27 18:59:01 +0000 2018,"Bill Gates, calling for global disease preparedness, to invest $12M for flu vaccine ",none,none,0.819393885
Tue Mar 27 18:30:06 +0000 2018,#EditorsChoice from #HealthEdResearch: The influence of social norms on #flu vaccination among African American and White adults ,none,none,0.038597571
Wed Mar 28 18:29:54 +0000 2018,I’m about to call it a day these meds or flu I don’t even know what has me so tired,Manchester,none,0.666633194
Fri Mar 30 18:29:15 +0000 2018,"Dinner at home, when the Husband has Man Flu.  Century egg congee, ginger &amp; shiitake steamed… ",none,none,0.666947716
Wed Mar 28 18:56:07 +0000 2018,bird flu dance ,none,none,0.39152524
